Label,Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
Undefined,9/17/2015,2015,9,17,Thursday,37,2015-37,27.61,28.06,27.27,27.91,1120000,27.91,0.016757704,25.75785714,25.72272727
Undefined,9/18/2015,2015,9,18,Friday,37,2015-37,27.5,28.54,26.76,28.07,2974100,28.07,0.005732712,25.98714286,25.79176471
Undefined,9/21/2015,2015,9,21,Monday,38,2015-38,28.15,28.35,27.27,27.36,1082900,27.36,-0.025293872,26.18,25.83657143
Undefined,9/22/2015,2015,9,22,Tuesday,38,2015-38,27.08,27.67,26.88,27.26,1014400,27.26,-0.003655007,26.38214286,25.87611111
Undefined,9/23/2015,2015,9,23,Wednesday,38,2015-38,27.35,27.61,27,27.49,490000,27.49,0.008437271,26.53714286,25.91972973
Undefined,9/24/2015,2015,9,24,Thursday,38,2015-38,27.41,27.51,27.05,27.26,678000,27.26,-0.008366679,26.66214286,25.955
Undefined,9/25/2015,2015,9,25,Friday,38,2015-38,27.58,28.51,27.57,27.9,1277500,27.9,0.023477623,26.86428571,26.00487179
Undefined,9/28/2015,2015,9,28,Monday,39,2015-39,27.63,28.33,26.79,27.58,1530600,27.58,-0.011469534,27.03142857,26.04425
Undefined,9/29/2015,2015,9,29,Tuesday,39,2015-39,27.56,28.01,27.18,27.5,987000,27.5,-0.002900653,27.205,26.0797561
Undefined,9/30/2015,2015,9,30,Wednesday,39,2015-39,27.7,27.87,26.53,27,1524800,27,-0.018181818,27.31571429,26.10166667
Undefined,10/1/2015,2015,10,1,Thursday,39,2015-39,27.03,27.12,25.67,26.11,1632900,26.11,-0.032962926,27.33285714,26.10186047
Undefined,10/2/2015,2015,10,2,Friday,39,2015-39,25.84,26.9,25.7,26.56,1114400,26.56,0.017234699,27.36428571,26.11227273
Undefined,10/5/2015,2015,10,5,Monday,40,2015-40,26.55,27.47,26.42,27.12,515600,27.12,0.021084413,27.32642857,26.13466667
Undefined,10/6/2015,2015,10,6,Tuesday,40,2015-40,26.89,28.96,26.89,28.55,1141900,28.55,0.052728538,27.405,26.18717391
Undefined,10/7/2015,2015,10,7,Wednesday,40,2015-40,28.72,30.13,28.12,29.99,976700,29.99,0.050437865,27.55357143,26.26808511
Undefined,10/8/2015,2015,10,8,Thursday,40,2015-40,29.78,31.75,29.66,31.6,2383400,31.6,0.053684562,27.80571429,26.37916667
Undefined,10/9/2015,2015,10,9,Friday,40,2015-40,31.61,33.52,31.51,33.45,2462900,33.45,0.058544335,28.24071429,26.52346939
Undefined,10/12/2015,2015,10,12,Monday,41,2015-41,33.37,33.62,31.11,32,1386500,32,-0.04334831,28.57928571,26.633
Undefined,10/13/2015,2015,10,13,Tuesday,41,2015-41,31.54,32.97,31.36,31.65,1066000,31.65,-0.0109375,28.87642857,26.7112
Undefined,10/14/2015,2015,10,14,Wednesday,41,2015-41,31.75,32.35,31.38,31.87,790000,31.87,0.006951058,29.20571429,26.8326
Undefined,10/15/2015,2015,10,15,Thursday,41,2015-41,31.99,32.63,30.81,31.15,1157500,31.15,-0.02259181,29.43785714,26.9508
Undefined,10/16/2015,2015,10,16,Friday,41,2015-41,31.35,31.59,30.13,30.45,1237700,30.45,-0.022471878,29.64285714,27.0208
Undefined,10/19/2015,2015,10,19,Monday,42,2015-42,30.47,31.12,30.32,30.66,852000,30.66,0.006896519,29.86857143,27.104
Undefined,10/20/2015,2015,10,20,Tuesday,42,2015-42,30.62,31.58,30.62,31.16,613300,31.16,0.016307893,30.16571429,27.2044
Undefined,10/21/2015,2015,10,21,Wednesday,42,2015-42,30.9,31.7,29.11,29.89,1368700,29.89,-0.040757413,30.43571429,27.2946
Undefined,10/22/2015,2015,10,22,Thursday,42,2015-42,30.07,30.85,29.87,29.95,991200,29.95,0.002007427,30.67785714,27.3738
Undefined,10/23/2015,2015,10,23,Friday,42,2015-42,30.58,30.8,29.9,29.99,539700,29.99,0.001335526,30.88285714,27.4496
Undefined,10/26/2015,2015,10,26,Monday,43,2015-43,30.03,30.24,29.4,29.43,1001400,29.43,-0.018672891,30.94571429,27.5344
Undefined,10/27/2015,2015,10,27,Tuesday,43,2015-43,29.37,29.67,27.85,28.46,1659600,28.46,-0.032959599,30.83642857,27.6076
Undefined,10/28/2015,2015,10,28,Wednesday,43,2015-43,28.62,28.7,27.83,28.23,1211000,28.23,-0.008081483,30.59571429,27.651
Undefined,10/29/2015,2015,10,29,Thursday,43,2015-43,28.57,28.93,27.4,27.57,960900,27.57,-0.023379384,30.17571429,27.667
Undefined,10/30/2015,2015,10,30,Friday,43,2015-43,27.49,28.03,26.39,27.69,1850200,27.69,0.004352593,29.86785714,27.7174
Undefined,11/2/2015,2015,11,2,Monday,44,2015-44,27.75,29.43,27.75,28.46,2002400,28.46,0.0278078,29.64,27.783
Undefined,11/3/2015,2015,11,3,Tuesday,44,2015-44,28.29,30.25,28.22,29.5,3770200,29.5,0.036542552,29.47071429,27.8856
Undefined,11/4/2015,2015,11,4,Wednesday,44,2015-44,27.8,28.33,26.51,27.65,6257700,27.65,-0.062711864,29.22071429,27.9466
Undefined,11/5/2015,2015,11,5,Thursday,44,2015-44,27.64,27.64,25.31,25.79,2527000,25.79,-0.067269403,28.88785714,27.9624
Undefined,11/6/2015,2015,11,6,Friday,44,2015-44,26.05,26.25,24.83,25.48,1946000,25.48,-0.012020201,28.51785714,27.9688
Undefined,11/9/2015,2015,11,9,Monday,45,2015-45,25.53,25.92,25.25,25.3,792000,25.3,-0.007064403,28.09928571,27.9776
Undefined,11/10/2015,2015,11,10,Tuesday,45,2015-45,25.31,25.31,24.2,24.4,1747500,24.4,-0.035573084,27.70714286,27.9724
Undefined,11/11/2015,2015,11,11,Wednesday,45,2015-45,24.57,24.75,24.07,24.36,840200,24.36,-0.001639303,27.30785714,27.971
Undefined,11/12/2015,2015,11,12,Thursday,45,2015-45,24.33,24.39,23.64,23.79,1118700,23.79,-0.023399014,26.865,27.9404
Undefined,11/13/2015,2015,11,13,Friday,45,2015-45,23.66,23.87,23.11,23.27,1078500,23.27,-0.021857965,26.425,27.8956
Undefined,11/16/2015,2015,11,16,Monday,46,2015-46,23.18,24.11,23.16,23.73,766900,23.73,0.019767942,26.08714286,27.8688
Undefined,11/17/2015,2015,11,17,Tuesday,46,2015-46,23.67,24.86,23.38,24.71,1362100,24.71,0.041297893,25.83571429,27.8582
Undefined,11/18/2015,2015,11,18,Wednesday,46,2015-46,24.71,25.46,24.59,25.28,758400,25.28,0.023067666,25.67214286,27.8624
Undefined,11/19/2015,2015,11,19,Thursday,46,2015-46,25.18,25.56,25.05,25.23,654700,25.23,-0.001977888,25.49642857,27.858
Undefined,11/20/2015,2015,11,20,Friday,46,2015-46,25.2,25.8,25.01,25.29,625500,25.29,0.002378161,25.27,27.8464
Undefined,11/23/2015,2015,11,23,Monday,47,2015-47,25.04,25.33,24.23,24.48,929000,24.48,-0.032028508,24.91142857,27.8136
Undefined,11/24/2015,2015,11,24,Tuesday,47,2015-47,23.99,24.85,23.85,24.81,508100,24.81,0.013480351,24.70857143,27.7568
Undefined,11/25/2015,2015,11,25,Wednesday,47,2015-47,24.74,25.06,24.38,24.94,604700,24.94,0.005239903,24.64785714,27.7066
Undefined,11/27/2015,2015,11,27,Friday,47,2015-47,24.77,24.93,24.25,24.55,272400,24.55,-0.01563761,24.58142857,27.6394
Undefined,11/30/2015,2015,11,30,Monday,48,2015-48,24.82,25.25,24.16,24.65,1432200,24.65,0.004073361,24.535,27.571
Undefined,12/1/2015,2015,12,1,Tuesday,48,2015-48,24.51,24.83,24.09,24.1,1206700,24.1,-0.022312373,24.51357143,27.5058
Undefined,12/2/2015,2015,12,2,Wednesday,48,2015-48,24.2,24.87,24.18,24.65,675800,24.65,0.022821577,24.53428571,27.4536
Undefined,12/3/2015,2015,12,3,Thursday,48,2015-48,24.76,25,23.59,24.5,789700,24.5,-0.006085193,24.585,27.3938
Undefined,12/4/2015,2015,12,4,Friday,48,2015-48,24.58,24.8,23.91,24.66,663200,24.66,0.006530612,24.68428571,27.3418
Undefined,12/7/2015,2015,12,7,Monday,49,2015-49,24.5,25.19,24.25,24.95,841200,24.95,0.011759976,24.77142857,27.2828
Undefined,12/8/2015,2015,12,8,Tuesday,49,2015-49,24.42,25.06,24.25,24.71,1155000,24.71,-0.009619318,24.77142857,27.2254
Undefined,12/9/2015,2015,12,9,Wednesday,49,2015-49,24.63,24.89,23.26,23.57,1805800,23.57,-0.046135129,24.64928571,27.1468
Undefined,12/10/2015,2015,12,10,Thursday,49,2015-49,23.55,23.74,23,23.46,1114200,23.46,-0.004666992,24.52285714,27.076
Undefined,12/11/2015,2015,12,11,Friday,49,2015-49,23.35,24.39,23.14,23.28,1495300,23.28,-0.007672549,24.37928571,27.0194
Undefined,12/14/2015,2015,12,14,Monday,50,2015-50,23.15,24.05,22.8,23.55,1106400,23.55,0.011597852,24.31285714,26.9592
Undefined,12/15/2015,2015,12,15,Tuesday,50,2015-50,23.72,24.87,23.49,24.56,1739500,24.56,0.042887475,24.295,26.908
Undefined,12/16/2015,2015,12,16,Wednesday,50,2015-50,24.8,25.59,24.63,25.46,1390900,25.46,0.036644953,24.33214286,26.8462
Undefined,12/17/2015,2015,12,17,Thursday,50,2015-50,25.46,25.46,24.03,24.43,1360000,24.43,-0.040455579,24.32357143,26.735
Undefined,12/18/2015,2015,12,18,Friday,50,2015-50,24.39,24.93,24.09,24.61,1107900,24.61,0.007368031,24.32071429,26.5952
Undefined,12/21/2015,2015,12,21,Monday,51,2015-51,24.86,25.06,24.05,24.09,915900,24.09,-0.021129662,24.32,26.408
Undefined,12/22/2015,2015,12,22,Tuesday,51,2015-51,24.05,24.49,23.36,23.95,847100,23.95,-0.005811499,24.27,26.247
Undefined,12/23/2015,2015,12,23,Wednesday,51,2015-51,23.92,24.23,23.62,24.08,978200,24.08,0.005427933,24.24,26.0956
Undefined,12/24/2015,2015,12,24,Thursday,51,2015-51,24,24.6,23.93,24.41,297500,24.41,0.013704319,24.22214286,25.9464
Undefined,12/28/2015,2015,12,28,Monday,52,2015-52,24.27,24.46,23.82,23.95,344500,23.95,-0.018844695,24.15071429,25.8024
Undefined,12/29/2015,2015,12,29,Tuesday,52,2015-52,23.93,24.51,23.88,24.17,526600,24.17,0.009185762,24.11214286,25.6768
Undefined,12/30/2015,2015,12,30,Wednesday,52,2015-52,24.18,24.82,24.17,24.24,538000,24.24,0.002896152,24.16,25.5484
Undefined,12/31/2015,2015,12,31,Thursday,52,2015-52,24.21,24.24,23.48,23.48,1046100,23.48,-0.031353135,24.16142857,25.3948
Undefined,1/4/2016,2016,1,4,Monday,1,2016-01,23.08,23.33,22.07,22.11,1504400,22.11,-0.058347487,24.07785714,25.2392
Undefined,1/5/2016,2016,1,5,Tuesday,1,2016-01,22.21,22.87,21.35,21.99,1252600,21.99,-0.005427453,23.96642857,25.08
Undefined,1/6/2016,2016,1,6,Wednesday,1,2016-01,21.72,22.33,21.5,21.96,1089100,21.96,-0.001364302,23.78071429,24.9194
Undefined,1/7/2016,2016,1,7,Thursday,1,2016-01,21.49,22.02,21.43,21.5,1178900,21.5,-0.020947132,23.49785714,24.7608
Undefined,1/8/2016,2016,1,8,Friday,1,2016-01,21.66,22.4,21.59,22.1,1056500,22.1,0.027906977,23.33142857,24.6336
Undefined,1/11/2016,2016,1,11,Monday,2,2016-02,22.28,22.35,21.89,22.16,1214600,22.16,0.002714932,23.15642857,24.5122
Undefined,1/12/2016,2016,1,12,Tuesday,2,2016-02,22.17,22.51,21.73,22.34,1226000,22.34,0.008122744,23.03142857,24.4076
Undefined,1/13/2016,2016,1,13,Wednesday,2,2016-02,22.33,23,21.31,21.45,2379400,21.45,-0.039838809,22.85285714,24.2828
Undefined,1/14/2016,2016,1,14,Thursday,2,2016-02,21.4,21.49,19.83,20.77,2615800,20.77,-0.031701677,22.61642857,24.129
Undefined,1/15/2016,2016,1,15,Friday,2,2016-02,20.4,21.2,20.16,20.83,3363000,20.83,0.002888782,22.36071429,23.9556
Undefined,1/19/2016,2016,1,19,Tuesday,3,2016-03,20.93,21.06,20.19,20.67,3169000,20.67,-0.007681229,22.12642857,23.816
Undefined,1/20/2016,2016,1,20,Wednesday,3,2016-03,20.59,20.72,19.08,19.53,2846200,19.53,-0.055152346,21.795,23.6908
Undefined,1/21/2016,2016,1,21,Thursday,3,2016-03,19.69,19.73,18.85,18.94,2047800,18.94,-0.030209932,21.41642857,23.56
Undefined,1/22/2016,2016,1,22,Friday,3,2016-03,19.12,20.31,19.12,20.18,1688900,20.18,0.065469849,21.18071429,23.4576
Undefined,1/25/2016,2016,1,25,Monday,4,2016-04,20.08,20.74,19.66,19.75,1191200,19.75,-0.021308226,21.01214286,23.3646
Undefined,1/26/2016,2016,1,26,Tuesday,4,2016-04,19.65,20.17,19.15,20.12,2062800,20.12,0.018734228,20.87857143,23.2798
Undefined,1/27/2016,2016,1,27,Wednesday,4,2016-04,20.01,20.55,19.58,19.65,990000,19.65,-0.023359889,20.71357143,23.197
Undefined,1/28/2016,2016,1,28,Thursday,4,2016-04,19.99,20.32,19.48,19.5,1376300,19.5,-0.007633588,20.57071429,23.1216
Undefined,1/29/2016,2016,1,29,Friday,4,2016-04,19.52,20.52,19.52,20.5,1329100,20.5,0.051282051,20.45642857,23.057
Undefined,2/1/2016,2016,2,1,Monday,5,2016-05,20.47,20.51,19.06,19.25,2040500,19.25,-0.06097561,20.24857143,22.9478
Undefined,2/2/2016,2016,2,2,Tuesday,5,2016-05,19.06,19.37,17.67,17.92,1385900,17.92,-0.069090909,19.93285714,22.8006
Undefined,2/3/2016,2016,2,3,Wednesday,5,2016-05,18,18.64,17.28,17.65,1603000,17.65,-0.015066964,19.66142857,22.649
Undefined,2/4/2016,2016,2,4,Thursday,5,2016-05,17.62,18.46,17.16,18.43,1819800,18.43,0.044192635,19.49428571,22.5118
Undefined,2/5/2016,2016,2,5,Friday,5,2016-05,18.34,18.34,16.71,16.92,3164700,16.92,-0.081931633,19.215,22.3606
Undefined,2/8/2016,2016,2,8,Monday,6,2016-06,16.65,16.83,15.36,16.01,4617900,16.01,-0.053782506,18.88214286,22.1846
Undefined,2/9/2016,2016,2,9,Tuesday,6,2016-06,15.67,16.61,15.62,16.2,3074300,16.2,0.011867645,18.64428571,22.0098
Undefined,2/10/2016,2016,2,10,Wednesday,6,2016-06,16.2,17.07,16.09,16.78,1989800,16.78,0.035802467,18.49,21.8544
Undefined,2/11/2016,2016,2,11,Thursday,6,2016-06,16.33,18.78,16.28,17.97,5015900,17.97,0.070917636,18.33214286,21.7208
Undefined,2/12/2016,2016,2,12,Friday,6,2016-06,18,18.56,16.61,17.81,6570100,17.81,-0.008903729,18.19357143,21.595
Undefined,2/16/2016,2016,2,16,Tuesday,7,2016-07,17.92,19.4,17.21,18.83,2666400,18.83,0.057271255,18.10142857,21.4786
Undefined,2/17/2016,2016,2,17,Wednesday,7,2016-07,18.94,20.34,18.65,19.38,1829000,19.38,0.029208656,18.08214286,21.3762
Undefined,2/18/2016,2016,2,18,Thursday,7,2016-07,19.29,19.95,18.84,19.55,1984300,19.55,0.00877193,18.08571429,21.274
Undefined,2/19/2016,2016,2,19,Friday,7,2016-07,19.73,20.48,19.12,20.31,1798300,20.31,0.038874682,18.07214286,21.1812
Undefined,2/22/2016,2016,2,22,Monday,8,2016-08,20.37,20.82,19.5,20,2619300,20,-0.015263369,18.12571429,21.087
Undefined,2/23/2016,2016,2,23,Tuesday,8,2016-08,20.5,22.14,20.45,20.77,2906700,20.77,0.0385,18.32928571,21.031
Undefined,2/24/2016,2016,2,24,Wednesday,8,2016-08,20.5,20.77,19.27,20.2,2010600,20.2,-0.02744338,18.51142857,20.9658
Undefined,2/25/2016,2016,2,25,Thursday,8,2016-08,20.34,21.25,20.34,21,1736200,21,0.039603909,18.695,20.9202
Undefined,2/26/2016,2016,2,26,Friday,8,2016-08,21,21.26,20.31,21.01,1594900,21.01,0.00047619,18.98714286,20.8694
Undefined,2/29/2016,2016,2,29,Monday,9,2016-09,21.1,22.02,20.97,21.6,2391500,21.6,0.028081866,19.38642857,20.8102
Undefined,3/1/2016,2016,3,1,Tuesday,9,2016-09,22.27,22.65,21.08,21.46,2240900,21.46,-0.006481528,19.76214286,20.7302
Undefined,3/2/2016,2016,3,2,Wednesday,9,2016-09,21.83,22.52,21.82,22.38,1622200,22.38,0.042870459,20.16214286,20.6892
Undefined,3/3/2016,2016,3,3,Thursday,9,2016-09,22.37,24.01,22.3,23.37,2311500,23.37,0.044236016,20.54785714,20.6644
Undefined,3/4/2016,2016,3,4,Friday,9,2016-09,23.37,24.16,22.75,23.28,1244400,23.28,-0.003851091,20.93857143,20.6482
Undefined,3/7/2016,2016,3,7,Monday,10,2016-10,23,24.19,23,23.55,1180700,23.55,0.011597852,21.27571429,20.6402
Undefined,3/8/2016,2016,3,8,Tuesday,10,2016-10,23.3,24.64,23.23,24.27,1592600,24.27,0.030573292,21.625,20.644
Undefined,3/9/2016,2016,3,9,Wednesday,10,2016-10,24.1,24.13,22.29,22.44,2080900,22.44,-0.075401689,21.83142857,20.6046
Undefined,3/10/2016,2016,3,10,Thursday,10,2016-10,22.67,22.75,21.86,22.52,1141800,22.52,0.003565018,21.98928571,20.576
Undefined,3/11/2016,2016,3,11,Friday,10,2016-10,22.72,23.12,22.46,23.08,746600,23.08,0.024866785,22.20928571,20.5542
Undefined,3/14/2016,2016,3,14,Monday,11,2016-11,22.7,23.02,22.56,22.87,638800,22.87,-0.009098744,22.35928571,20.5268
Undefined,3/15/2016,2016,3,15,Tuesday,11,2016-11,22.64,22.64,21.69,21.81,1096400,21.81,-0.046349014,22.47428571,20.4934
Undefined,3/16/2016,2016,3,16,Wednesday,11,2016-11,21.65,22.98,21.62,22.77,600200,22.77,0.044016554,22.60071429,20.5066
Undefined,3/17/2016,2016,3,17,Thursday,11,2016-11,22.6,22.93,22.17,22.2,814100,22.2,-0.025032894,22.68571429,20.5108
Undefined,3/18/2016,2016,3,18,Friday,11,2016-11,22.46,22.86,22.09,22.32,1313500,22.32,0.00540536,22.73714286,20.518
Undefined,3/21/2016,2016,3,21,Monday,12,2016-12,22.16,23.09,22.01,22.76,834500,22.76,0.019713262,22.83,20.5432
Undefined,3/22/2016,2016,3,22,Tuesday,12,2016-12,23.6,24.5,22.81,23.02,2375700,23.02,0.01142355,22.87571429,20.5616
Undefined,3/23/2016,2016,3,23,Wednesday,12,2016-12,22.83,23.47,22.09,22.36,1537500,22.36,-0.028670678,22.80357143,20.5656
Undefined,3/24/2016,2016,3,24,Thursday,12,2016-12,22.13,22.68,22.02,22.53,845300,22.53,0.007602862,22.75,20.5694
Undefined,3/28/2016,2016,3,28,Monday,13,2016-13,22.35,22.78,22.04,22.41,715900,22.41,-0.005326276,22.66857143,20.5886
Undefined,3/29/2016,2016,3,29,Tuesday,13,2016-13,22.26,23.56,22.26,23.34,1281400,23.34,0.041499331,22.60214286,20.64
Undefined,3/30/2016,2016,3,30,Wednesday,13,2016-13,23.49,23.97,23.04,23.05,773700,23.05,-0.012425064,22.64571429,20.6844
Undefined,3/31/2016,2016,3,31,Thursday,13,2016-13,23.05,24,22.81,23.73,1458300,23.73,0.029501129,22.73214286,20.7456
Undefined,4/1/2016,2016,4,1,Friday,13,2016-13,23.95,23.95,22.86,23.45,1407500,23.45,-0.011799368,22.75857143,20.824
Undefined,4/4/2016,2016,4,4,Monday,14,2016-14,23.25,23.43,22,22.09,1439200,22.09,-0.057995776,22.70285714,20.887
Undefined,4/5/2016,2016,4,5,Tuesday,14,2016-14,21.73,21.87,20.87,21.08,2099500,21.08,-0.045722046,22.65071429,20.905
Undefined,4/6/2016,2016,4,6,Wednesday,14,2016-14,21.21,22,20.05,21.26,2289000,21.26,0.008538899,22.54285714,20.9352
Undefined,4/7/2016,2016,4,7,Thursday,14,2016-14,21.19,21.29,20.7,20.73,1341200,20.73,-0.024929445,22.43785714,20.9474
Undefined,4/8/2016,2016,4,8,Friday,14,2016-14,20.86,21.22,20.57,21.09,1792500,21.09,0.017366136,22.35,20.9762
Undefined,4/11/2016,2016,4,11,Monday,15,2016-15,21.09,21.27,19.63,19.94,1359700,19.94,-0.054528165,22.14857143,20.985
Undefined,4/12/2016,2016,4,12,Tuesday,15,2016-15,20,20.74,19.99,20.68,1020800,20.68,0.037111282,21.98142857,20.9886
Undefined,4/13/2016,2016,4,13,Wednesday,15,2016-15,20.85,21.64,20.69,21.63,658800,21.63,0.045938056,21.92928571,21.0362
Undefined,4/14/2016,2016,4,14,Thursday,15,2016-15,21.63,21.89,21.42,21.63,824700,21.63,0,21.865,21.1104
Undefined,4/15/2016,2016,4,15,Friday,15,2016-15,21.52,21.98,21.47,21.85,407100,21.85,0.010171105,21.825,21.1944
Undefined,4/18/2016,2016,4,18,Monday,16,2016-16,21.7,22.12,21.37,21.62,601900,21.62,-0.01052627,21.70214286,21.2582
Undefined,4/19/2016,2016,4,19,Tuesday,16,2016-16,21.57,22.53,21.57,22.28,810700,22.28,0.030527288,21.64714286,21.3654
Undefined,4/20/2016,2016,4,20,Wednesday,16,2016-16,22.38,23.91,22.1,23.24,1639400,23.24,0.043087924,21.61214286,21.51
Undefined,4/21/2016,2016,4,21,Thursday,16,2016-16,23.28,23.86,23.23,23.33,788900,23.33,0.003872633,21.60357143,21.6526
Undefined,4/22/2016,2016,4,22,Friday,16,2016-16,23.22,25.05,23.22,24.85,2168400,24.85,0.065152165,21.80071429,21.814
Undefined,4/25/2016,2016,4,25,Monday,17,2016-17,24.6,24.87,24.05,24.86,1040600,24.86,0.000402455,22.07071429,21.9518
Undefined,4/26/2016,2016,4,26,Tuesday,17,2016-17,25.03,26.27,24.63,24.85,2519100,24.85,-0.000402293,22.32714286,22.0926
Undefined,4/27/2016,2016,4,27,Wednesday,17,2016-17,24.74,25.22,24.41,24.74,1031100,24.74,-0.004426559,22.61357143,22.2108
Undefined,4/28/2016,2016,4,28,Thursday,17,2016-17,24.24,24.89,23.87,23.98,874800,23.98,-0.030719483,22.82,22.3028
Undefined,4/29/2016,2016,4,29,Friday,17,2016-17,23.96,24.78,23.33,24.04,1448700,24.04,0.002502127,23.11285714,22.3926
Undefined,5/2/2016,2016,5,2,Monday,18,2016-18,24.04,25.35,23.42,25.09,1898700,25.09,0.043677161,23.42785714,22.4882
Undefined,5/3/2016,2016,5,3,Tuesday,18,2016-18,25.18,25.53,24.59,25.06,3474800,25.06,-0.001195735,23.67285714,22.5894
Undefined,5/4/2016,2016,5,4,Wednesday,18,2016-18,28.97,29.7,28,28.08,8376500,28.08,0.120510819,24.13357143,22.7356
Undefined,5/5/2016,2016,5,5,Thursday,18,2016-18,28.15,28.46,26.5,26.72,2680500,26.72,-0.048433084,24.48142857,22.866
Undefined,5/6/2016,2016,5,6,Friday,18,2016-18,26.36,26.89,26.25,26.63,1393800,26.63,-0.003368264,24.83928571,22.9786
Undefined,5/9/2016,2016,5,9,Monday,19,2016-19,26.56,26.86,26.02,26.49,807300,26.49,-0.005257191,25.14,23.0882
Undefined,5/10/2016,2016,5,10,Tuesday,19,2016-19,26.74,27.65,26.62,27.19,1021900,27.19,0.026425104,25.42214286,23.2
Undefined,5/11/2016,2016,5,11,Wednesday,19,2016-19,27.06,27.61,26.77,27.24,542900,27.24,0.001838875,25.70142857,23.3156
Undefined,5/12/2016,2016,5,12,Thursday,19,2016-19,27.24,27.83,27.21,27.61,633500,27.61,0.013583003,25.89857143,23.4202
Undefined,5/13/2016,2016,5,13,Friday,19,2016-19,27.66,28.27,27.29,27.65,876800,27.65,0.001448714,26.09785714,23.5058
Undefined,5/16/2016,2016,5,16,Monday,20,2016-20,27.74,28.49,27.45,28.36,1220800,28.36,0.025678156,26.34857143,23.6074
Undefined,5/17/2016,2016,5,17,Tuesday,20,2016-20,28.35,28.95,27.92,28,1169400,28,-0.01269397,26.58142857,23.6964
Undefined,5/18/2016,2016,5,18,Wednesday,20,2016-20,27.94,28.95,26.15,28.78,3555000,28.78,0.027857179,26.92428571,23.7866
Undefined,5/19/2016,2016,5,19,Thursday,20,2016-20,28.42,29.42,26.7,27.33,2469300,27.33,-0.050382243,27.15928571,23.8844
Undefined,5/20/2016,2016,5,20,Friday,20,2016-20,27.4,27.88,26.85,27.79,1528600,27.79,0.016831357,27.35214286,23.9898
Undefined,5/23/2016,2016,5,23,Monday,21,2016-21,27.74,28.34,27.58,27.76,979100,27.76,-0.001079561,27.545,24.0834
Undefined,5/24/2016,2016,5,24,Tuesday,21,2016-21,27.9,28.85,27.65,28.53,1189800,28.53,0.027737788,27.57714286,24.1966
Undefined,5/25/2016,2016,5,25,Wednesday,21,2016-21,28.4,28.99,28.05,28.62,668900,28.62,0.003154574,27.71285714,24.3328
Undefined,5/26/2016,2016,5,26,Thursday,21,2016-21,28.45,28.72,27.77,28.33,835500,28.33,-0.010132809,27.83428571,24.444
Undefined,5/27/2016,2016,5,27,Friday,21,2016-21,28.08,29.37,28.08,28.6,1195600,28.6,0.009530533,27.985,24.572
Undefined,5/31/2016,2016,5,31,Tuesday,22,2016-22,28.68,28.95,28.38,28.68,2060500,28.68,0.002797203,28.09142857,24.6992
Undefined,6/1/2016,2016,6,1,Wednesday,22,2016-22,28.36,28.6,27.76,28.34,1425000,28.34,-0.011854951,28.17,24.8108
Undefined,6/2/2016,2016,6,2,Thursday,22,2016-22,28.17,29.25,28.17,29.14,1653300,29.14,0.028228617,28.27928571,24.9332
Undefined,6/3/2016,2016,6,3,Friday,22,2016-22,28.89,29.45,28.38,29.33,795900,29.33,0.006520282,28.39928571,25.0726
Undefined,6/6/2016,2016,6,6,Monday,23,2016-23,29.44,30.64,29.4,30.33,2022100,30.33,0.034094783,28.54,25.2286
Undefined,6/7/2016,2016,6,7,Tuesday,23,2016-23,32.8,33.25,31.77,32.07,4347600,32.07,0.057368942,28.83071429,25.4218
Undefined,6/8/2016,2016,6,8,Wednesday,23,2016-23,32,32.65,31.66,32.5,1515400,32.5,0.01340817,29.09642857,25.605
Undefined,6/9/2016,2016,6,9,Thursday,23,2016-23,32.29,32.44,31.85,32.28,1074700,32.28,-0.006769262,29.45,25.7896
Undefined,6/10/2016,2016,6,10,Friday,23,2016-23,32,32.46,31.88,32.22,1260400,32.22,-0.001858674,29.76642857,25.9594
Undefined,6/13/2016,2016,6,13,Monday,24,2016-24,32.6,32.91,31.85,32.4,1949700,32.4,0.005586623,30.09785714,26.1384
Undefined,6/14/2016,2016,6,14,Tuesday,24,2016-24,32.41,32.87,32.01,32.71,1551300,32.71,0.009567808,30.39642857,26.3508
Undefined,6/15/2016,2016,6,15,Wednesday,24,2016-24,32.76,33.01,32.44,32.78,1509200,32.78,0.002140018,30.69357143,26.5848
Undefined,6/16/2016,2016,6,16,Thursday,24,2016-24,32.69,33.38,32.52,33.07,2405700,33.07,0.008846889,31.03214286,26.821
Undefined,6/17/2016,2016,6,17,Friday,24,2016-24,32.93,34.36,32.91,34.05,3981300,34.05,0.029634079,31.42142857,27.0874
Undefined,6/20/2016,2016,6,20,Monday,25,2016-25,34.34,35.04,34.24,34.76,1931000,34.76,0.02085166,31.85571429,27.3608
Undefined,6/21/2016,2016,6,21,Tuesday,25,2016-25,34.61,35.17,34.39,34.66,1652800,34.66,-0.002876813,32.30714286,27.6552
Undefined,6/22/2016,2016,6,22,Wednesday,25,2016-25,34.89,35.24,34.02,34.59,2010000,34.59,-0.002019619,32.69642857,27.9334
Undefined,6/23/2016,2016,6,23,Thursday,25,2016-25,34.7,35.5,34.7,35.38,1137900,35.38,0.022839,33.12857143,28.2084
Undefined,6/24/2016,2016,6,24,Friday,25,2016-25,33.9,35.04,33.9,34.58,2596700,34.58,-0.022611616,33.43214286,28.4674
